"muni_code","muni_name","total","h_u25","h_25_40","h_a40","m_u25","m_25_40","m_a40","agricultura","industria","construccion","servicios","sin_empleo_anterior","prov"
47208,"villagomez la nueva",2,NA,NA,NA,NA,NA,2,NA,NA,1,1,NA,"valladolid"
47209,"villalan de campos",1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"valladolid"
47210,"villalar de los comuneros",7,NA,0,2,2,1,2,1,NA,NA,5,1,"valladolid"
47211,"villalba de la loma",3,NA,1,0,NA,1,1,0,NA,NA,3,NA,"valladolid"
47212,"villalba de los alcores",12,NA,4,4,NA,2,2,0,4,5,3,0,"valladolid"
47213,"villalbarba",3,NA,0,0,NA,2,1,0,NA,NA,3,NA,"valladolid"
47214,"villalon de campos",67,1,10,18,2,13,23,4,5,3,49,6,"valladolid"
47215,"villamuriel de campos",2,NA,1,1,NA,NA,NA,NA,1,NA,1,NA,"valladolid"
47216,"villan de tordesillas",6,NA,0,2,NA,1,3,0,1,1,4,NA,"valladolid"
47217,"villanubla",134,7,29,25,4,39,30,6,15,12,91,10,"valladolid"
47218,"villanueva de duero",76,NA,9,20,3,22,22,4,10,9,49,4,"valladolid"
47219,"villanueva de la condesa",7,NA,2,1,1,1,2,4,NA,0,3,NA,"valladolid"
47220,"villanueva de los caballeros",6,NA,NA,2,NA,2,2,0,NA,1,5,NA,"valladolid"
47221,"villanueva de los infantes",5,NA,2,2,NA,0,1,NA,2,1,2,0,"valladolid"
47222,"villanueva de san mancio",3,NA,1,NA,1,0,1,NA,NA,1,1,1,"valladolid"
47223,"villardefrades",11,NA,1,6,NA,1,3,3,1,2,5,NA,"valladolid"
47224,"villarmentero de esgueva",2,NA,0,0,NA,2,0,NA,NA,NA,2,NA,"valladolid"
47225,"villasexmir",1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,"valladolid"
47226,"villavaquerin",6,1,1,NA,NA,3,1,NA,1,NA,5,NA,"valladolid"
47227,"villavellid",2,NA,NA,1,NA,NA,1,NA,NA,NA,2,NA,"valladolid"
47228,"villaverde de medina",28,0,2,2,NA,12,12,1,3,1,22,1,"valladolid"
47229,"villavicencio de los caballeros",3,NA,1,2,NA,0,0,1,0,0,2,NA,"valladolid"
47194,"viloria",15,1,2,4,2,2,4,1,1,0,11,2,"valladolid"
47230,"wamba",14,NA,2,4,1,3,4,NA,0,2,10,2,"valladolid"
47231,"zaratan",284,10,44,42,10,102,76,2,28,14,227,13,"valladolid"
47232,"zarza, la",6,NA,0,3,0,1,2,1,NA,NA,5,0,"valladolid"
49002,"abezames",3,NA,NA,NA,NA,1,2,NA,NA,NA,3,NA,"zamora"
49003,"alcanices",55,1,13,23,1,8,9,3,2,9,40,1,"zamora"
49004,"alcubilla de nogales",3,NA,1,1,NA,1,0,NA,1,NA,2,NA,"zamora"
49005,"alfaraz de sayago",5,1,1,0,NA,1,2,NA,NA,1,4,0,"zamora"
49006,"algodre",10,1,NA,4,1,1,3,NA,NA,1,8,1,"zamora"
49007,"almaraz de duero",13,0,4,6,NA,0,3,NA,2,3,8,NA,"zamora"
49008,"almeida de sayago",28,2,4,13,2,2,5,0,1,5,20,2,"zamora"
49009,"andavias",21,1,2,4,NA,7,7,0,NA,1,19,1,"zamora"
49010,"arcenillas",27,NA,7,5,NA,6,9,1,3,2,20,1,"zamora"
49011,"arcos de la polvorosa",11,NA,NA,7,NA,0,4,2,1,4,4,NA,"zamora"
49012,"arganin",1,1,NA,0,NA,NA,NA,NA,NA,NA,1,NA,"zamora"
49013,"argujillo",8,0,2,3,NA,1,2,3,NA,NA,5,0,"zamora"
49014,"arquillinos",4,NA,1,1,NA,2,0,NA,NA,1,3,NA,"zamora"
49015,"arrabalde",19,NA,2,9,NA,1,7,0,1,9,7,2,"zamora"
49016,"aspariegos",17,0,1,10,NA,2,4,1,1,NA,14,1,"zamora"
49017,"asturianos",12,NA,1,5,NA,1,5,2,0,2,8,0,"zamora"
49018,"ayoo de vidriales",13,NA,5,6,NA,1,1,0,1,5,7,NA,"zamora"
49019,"barcial del barco",15,1,1,3,NA,1,9,2,NA,1,10,2,"zamora"
49020,"belver de los montes",13,1,2,4,NA,2,4,2,NA,1,9,1,"zamora"
49021,"benavente",1713,72,252,311,81,429,568,74,141,84,1205,209,"zamora"
49022,"benegiles",24,3,3,4,NA,8,6,2,1,0,19,2,"zamora"
49023,"bermillo de sayago",38,2,9,11,0,3,13,3,5,2,26,2,"zamora"
49024,"boveda de toro, la",31,1,3,8,2,5,12,5,NA,1,24,1,"zamora"
49025,"breto",3,NA,0,1,NA,2,0,0,NA,NA,3,NA,"zamora"
49026,"bretocino",17,1,2,4,1,6,3,NA,2,0,15,NA,"zamora"
49027,"brime de sog",12,NA,2,4,NA,4,2,NA,NA,6,6,NA,"zamora"
49028,"brime de urz",7,NA,NA,4,NA,NA,3,NA,NA,2,5,NA,"zamora"
49029,"burganes de valverde",46,0,6,14,0,7,19,7,5,3,30,1,"zamora"
49030,"bustillo del oro",2,NA,1,NA,NA,NA,1,NA,1,NA,0,1,"zamora"
49031,"cabanas de sayago",10,0,0,3,NA,1,6,NA,1,NA,9,0,"zamora"
49032,"calzadilla de tera",23,1,3,10,NA,3,6,3,0,12,7,1,"zamora"
49033,"camarzana de tera",56,2,6,21,2,10,15,1,3,6,41,5,"zamora"
49034,"canizal",17,NA,1,7,NA,4,5,NA,0,4,12,1,"zamora"
49035,"canizo",7,NA,1,0,1,NA,5,NA,NA,1,6,NA,"zamora"
49036,"carbajales de alba",17,1,3,5,1,2,5,3,0,6,7,1,"zamora"
49037,"carbellino",11,NA,3,3,1,1,3,NA,1,2,5,3,"zamora"
49038,"casaseca de campean",8,NA,1,1,2,2,2,1,NA,NA,5,2,"zamora"
49039,"casaseca de las chanas",17,1,5,5,1,3,2,1,1,2,12,1,"zamora"
49040,"castrillo de la guarena",3,NA,1,NA,NA,NA,2,NA,NA,NA,3,NA,"zamora"
49041,"castrogonzalo",33,0,2,11,NA,7,13,1,7,2,20,3,"zamora"
49042,"castronuevo",11,0,NA,4,1,1,5,1,NA,1,7,2,"zamora"
49043,"castroverde de campos",14,NA,1,6,1,1,5,0,NA,6,7,1,"zamora"
49044,"cazurra",2,NA,NA,1,NA,1,0,NA,2,NA,0,NA,"zamora"
49046,"cerecinos de campos",9,2,1,3,0,0,3,0,0,NA,9,0,"zamora"
49047,"cerecinos del carrizal",6,NA,0,0,NA,2,4,NA,1,NA,3,2,"zamora"
49048,"cernadilla",4,NA,1,2,NA,1,NA,NA,NA,NA,4,NA,"zamora"
49050,"cobreros",41,3,9,16,0,6,7,5,5,7,22,2,"zamora"
49052,"coomonte",12,NA,2,2,1,1,6,0,1,1,8,2,"zamora"
49053,"coreses",73,4,13,17,4,20,15,7,7,6,50,3,"zamora"
49054,"corrales",54,2,11,14,2,10,15,4,7,1,39,3,"zamora"
49055,"cotanes del monte",7,NA,1,4,NA,0,2,NA,NA,4,2,1,"zamora"
49056,"cubillos",25,1,5,9,NA,3,7,2,3,1,19,NA,"zamora"
49057,"cubo de benavente",11,NA,1,6,NA,NA,4,1,2,3,5,NA,"zamora"
49058,"cubo de tierra del vino, el",29,4,2,13,1,7,2,6,1,9,11,2,"zamora"
49059,"cuelgamures",8,NA,3,3,NA,NA,2,1,NA,NA,7,NA,"zamora"
49061,"entrala",10,0,2,5,NA,1,2,NA,1,2,7,NA,"zamora"
49062,"espadanedo",8,NA,1,3,NA,1,3,1,NA,2,3,2,"zamora"
49063,"faramontanos de tabara",18,NA,2,8,0,3,5,2,0,2,14,NA,"zamora"
49064,"fariza",12,0,4,7,NA,1,0,2,1,2,7,NA,"zamora"
49065,"fermoselle",103,1,11,43,NA,18,30,13,5,16,68,1,"zamora"
49066,"ferreras de abajo",30,0,4,16,0,5,5,5,4,3,18,NA,"zamora"
49067,"ferreras de arriba",16,1,1,6,NA,2,6,1,NA,1,14,NA,"zamora"
49068,"ferreruela",27,3,5,11,1,3,4,1,NA,4,18,4,"zamora"
49069,"figueruela de arriba",15,2,3,5,NA,0,5,1,1,3,9,1,"zamora"
49071,"fonfria",47,1,2,16,2,8,18,0,2,7,34,4,"zamora"
49075,"fresno de la polvorosa",7,1,1,4,0,NA,1,NA,1,3,3,NA,"zamora"
49076,"fresno de la ribera",22,2,5,6,0,4,5,0,1,3,18,0,"zamora"
49077,"fresno de sayago",8,NA,2,4,NA,0,2,NA,NA,3,4,1,"zamora"
49078,"friera de valverde",8,NA,NA,4,0,1,3,NA,NA,2,6,NA,"zamora"
49079,"fuente encalada",3,NA,0,1,NA,1,1,NA,NA,0,3,NA,"zamora"
49080,"fuentelapena",33,2,2,9,NA,3,17,6,3,11,13,NA,"zamora"
49081,"fuentesauco",105,8,7,30,2,24,34,7,8,11,65,14,"zamora"
49082,"fuentes de ropel",26,1,2,8,4,4,7,0,2,2,19,3,"zamora"
49083,"fuentesecas",1,NA,NA,1,NA,NA,NA,1,NA,0,0,NA,"zamora"
49084,"fuentespreadas",16,1,4,4,NA,4,3,NA,2,2,11,1,"zamora"
49085,"galende",85,4,12,27,2,10,30,7,3,9,62,4,"zamora"
49086,"gallegos del pan",4,NA,0,2,NA,1,1,NA,NA,1,3,NA,"zamora"
49087,"gallegos del rio",44,3,7,21,1,3,9,NA,8,12,21,3,"zamora"
49088,"gamones",4,NA,1,1,NA,1,1,NA,NA,NA,4,NA,"zamora"
49090,"gema",15,NA,4,6,0,1,4,4,1,1,9,0,"zamora"
49091,"granja de moreruela",26,NA,8,7,1,1,9,2,NA,2,19,3,"zamora"
49092,"granucillo",10,NA,2,4,NA,2,2,1,NA,NA,8,1,"zamora"
49093,"guarrate",12,NA,3,6,NA,1,2,1,1,NA,9,1,"zamora"
49094,"hermisende",10,NA,1,8,NA,0,1,NA,NA,3,7,NA,"zamora"
49095,"hiniesta, la",34,1,7,10,NA,8,8,2,1,5,25,1,"zamora"
49096,"jambrina",11,NA,3,3,NA,3,2,1,NA,2,7,1,"zamora"
49097,"justel",2,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,"zamora"
49098,"losacino",10,NA,NA,5,NA,4,1,1,NA,2,7,NA,"zamora"
49099,"losacio",1,NA,NA,NA,NA,NA,1,NA,NA,NA,0,1,"zamora"
49100,"lubian",18,1,2,8,NA,2,5,5,1,NA,12,NA,"zamora"
49101,"luelmo",7,0,4,3,0,0,0,NA,1,1,5,0,"zamora"
49102,"maderal, el",10,NA,3,3,2,1,1,NA,2,NA,8,NA,"zamora"
49103,"madridanos",24,1,6,2,NA,10,5,0,1,4,16,3,"zamora"
49104,"mahide",21,1,3,11,NA,NA,6,3,0,2,14,2,"zamora"
49105,"maire de castroponce",7,NA,NA,3,NA,2,2,NA,1,NA,6,NA,"zamora"
49107,"malva",7,NA,1,3,NA,NA,3,NA,NA,1,6,NA,"zamora"
49108,"manganeses de la lampreana",21,2,3,6,NA,3,7,1,0,2,16,2,"zamora"
49109,"manganeses de la polvorosa",56,1,9,12,2,14,18,5,5,20,23,3,"zamora"
49110,"manzanal de arriba",28,0,4,11,1,2,10,1,1,3,21,2,"zamora"
49111,"manzanal del barco",2,1,NA,NA,NA,0,1,NA,NA,1,1,NA,"zamora"
49112,"manzanal de los infantes",10,NA,NA,8,NA,0,2,4,NA,NA,5,1,"zamora"
49113,"matilla de arzon",4,NA,1,1,NA,NA,2,0,0,0,4,NA,"zamora"
49114,"matilla la seca",4,NA,1,1,NA,NA,2,1,NA,NA,3,NA,"zamora"
49115,"mayalde",11,NA,1,4,0,2,4,NA,NA,3,5,3,"zamora"
49116,"melgar de tera",21,NA,4,6,0,4,7,2,2,10,7,NA,"zamora"
49117,"micereces de tera",26,NA,8,7,NA,2,9,5,1,2,18,0,"zamora"
49118,"milles de la polvorosa",13,1,1,4,NA,3,4,0,2,5,5,1,"zamora"
49119,"molacillos",20,NA,4,5,2,2,7,2,2,NA,13,3,"zamora"
49120,"molezuelas de la carballeda",0,NA,0,0,NA,0,NA,0,NA,NA,0,NA,"zamora"
49121,"mombuey",19,3,2,3,NA,4,7,0,2,2,15,0,"zamora"
49122,"monfarracinos",75,4,12,11,6,26,16,1,5,4,60,5,"zamora"
49123,"montamarta",36,2,6,9,1,11,7,3,1,7,24,1,"zamora"
49124,"moral de sayago",24,1,4,7,NA,5,7,4,1,2,16,1,"zamora"
49125,"moraleja del vino",130,6,23,27,2,37,35,8,12,10,92,8,"zamora"
49126,"moraleja de sayago",8,1,2,3,0,2,0,NA,1,NA,7,NA,"zamora"
49127,"morales del vino",173,9,34,30,4,38,58,6,18,10,129,10,"zamora"
49128,"morales de rey",44,0,2,15,2,8,17,4,0,7,27,6,"zamora"
49129,"morales de toro",69,2,7,15,3,22,20,26,4,6,29,4,"zamora"
49130,"morales de valverde",9,NA,0,6,NA,2,1,NA,1,2,6,NA,"zamora"
49131,"moralina",13,1,2,2,NA,2,6,1,1,NA,11,NA,"zamora"
49132,"moreruela de los infanzones",23,2,NA,7,2,6,6,1,0,2,18,2,"zamora"
49133,"moreruela de tabara",14,2,2,5,NA,3,2,1,2,4,7,NA,"zamora"
49134,"muelas de los caballeros",11,1,2,2,NA,2,4,NA,1,2,8,NA,"zamora"
49135,"muelas del pan",29,1,10,9,1,1,7,1,2,15,9,2,"zamora"
49136,"muga de sayago",9,NA,2,2,NA,5,0,1,NA,NA,8,0,"zamora"
49137,"navianos de valverde",13,NA,0,3,1,2,7,1,NA,6,4,2,"zamora"
49138,"olmillos de castro",7,NA,NA,6,NA,0,1,NA,NA,3,3,1,"zamora"
49139,"otero de bodas",5,NA,NA,1,NA,1,3,NA,NA,3,2,NA,"zamora"
49141,"pajares de la lampreana",23,1,2,7,NA,3,10,2,NA,NA,19,2,"zamora"
49142,"palacios del pan",16,NA,5,4,1,2,4,NA,3,2,10,1,"zamora"
49143,"palacios de sanabria",19,NA,6,2,0,3,8,4,2,NA,13,0,"zamora"
49145,"pedralba de la praderia",11,NA,1,4,NA,2,4,1,NA,2,7,1,"zamora"
49146,"pego, el",11,NA,1,1,1,2,6,NA,NA,NA,10,1,"zamora"
49147,"peleagonzalo",16,0,4,5,1,2,4,4,1,3,8,NA,"zamora"
49148,"peleas de abajo",17,1,3,7,2,0,4,3,NA,4,7,3,"zamora"
49149,"penausende",27,1,5,7,1,4,9,NA,NA,4,21,2,"zamora"
49150,"peque",7,NA,NA,3,NA,3,1,1,1,2,3,NA,"zamora"
49151,"perdigon, el",55,2,5,14,3,9,22,3,4,4,37,7,"zamora"
49152,"pereruela",19,0,1,9,0,4,5,0,4,0,14,1,"zamora"
49153,"perilla de castro",9,NA,0,3,0,2,4,0,NA,1,7,1,"zamora"
49154,"pias",7,1,1,3,NA,1,1,NA,NA,3,4,NA,"zamora"
49155,"piedrahita de castro",2,NA,1,NA,NA,NA,1,NA,NA,NA,2,NA,"zamora"
49156,"pinilla de toro",14,NA,2,6,NA,2,4,2,0,0,11,1,"zamora"
49157,"pino del oro",13,2,2,3,1,2,3,NA,2,3,6,2,"zamora"
49158,"pinero, el",13,2,3,3,NA,3,2,1,0,2,9,1,"zamora"
49159,"pobladura del valle",18,0,2,2,1,3,10,0,2,NA,13,3,"zamora"
49160,"pobladura de valderaduey",2,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,"zamora"
49162,"porto",10,NA,0,8,NA,1,1,1,NA,2,7,NA,"zamora"
49163,"pozoantiguo",18,NA,4,5,NA,3,6,4,1,1,11,1,"zamora"
49164,"pozuelo de tabara",8,1,0,4,0,1,2,1,NA,1,6,0,"zamora"
49165,"prado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zamora"
49166,"puebla de sanabria",98,6,17,22,2,18,33,4,5,4,77,8,"zamora"
49167,"pueblica de valverde",9,1,1,6,NA,NA,1,3,NA,3,3,NA,"zamora"
49168,"quintanilla del monte",3,NA,0,2,NA,1,0,1,NA,NA,1,1,"zamora"
49169,"quintanilla del olmo",1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,"zamora"
49170,"quintanilla de urz",17,NA,1,3,NA,4,9,NA,NA,10,7,NA,"zamora"
49171,"quiruelas de vidriales",62,2,9,26,3,8,14,2,5,7,47,1,"zamora"
49172,"rabanales",12,0,3,3,NA,3,3,2,2,NA,6,2,"zamora"
49173,"rabano de aliste",18,NA,1,13,NA,1,3,1,NA,3,14,NA,"zamora"
49174,"requejo",8,1,1,1,NA,1,4,1,NA,2,5,NA,"zamora"
49175,"revellinos",14,0,NA,4,1,3,6,NA,0,1,8,5,"zamora"
49176,"riofrio de aliste",30,3,2,9,1,6,9,1,4,4,17,4,"zamora"
49177,"rionegro del puente",18,0,3,7,NA,4,4,0,2,0,14,2,"zamora"
49178,"roales",80,2,17,20,3,21,17,2,12,9,53,4,"zamora"
49179,"robleda-cervantes",28,NA,2,9,0,10,7,NA,0,2,23,3,"zamora"
49180,"roelos de sayago",7,1,NA,5,0,NA,1,NA,1,NA,5,1,"zamora"
49181,"rosinos de la requejada",20,1,1,11,2,3,2,2,NA,7,11,NA,"zamora"
49183,"salce",3,NA,0,NA,NA,2,1,NA,NA,NA,3,NA,"zamora"
49184,"samir de los canos",10,1,0,4,NA,1,4,2,0,NA,7,1,"zamora"
49185,"san agustin del pozo",6,NA,2,2,NA,1,1,0,1,2,3,NA,"zamora"
49186,"san cebrian de castro",11,NA,1,5,NA,1,4,2,1,4,4,NA,"zamora"
49187,"san cristobal de entrevinas",69,3,5,22,0,12,27,2,10,16,32,9,"zamora"
49188,"san esteban del molar",4,0,NA,2,0,1,1,NA,NA,2,2,0,"zamora"
49189,"san justo",13,NA,1,7,NA,2,3,1,NA,2,9,1,"zamora"
49190,"san martin de valderaduey",1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,"zamora"
49191,"san miguel de la ribera",8,NA,2,3,NA,3,0,0,1,4,3,NA,"zamora"
49192,"san miguel del valle",8,NA,2,2,NA,2,2,1,0,1,4,2,"zamora"
49193,"san pedro de ceque",51,0,10,18,1,5,17,9,1,11,25,5,"zamora"
49194,"san pedro de la nave-almendra",18,NA,5,5,1,2,5,0,2,3,12,1,"zamora"
49197,"santa clara de avedillo",11,NA,5,3,NA,0,3,NA,3,1,7,NA,"zamora"
49199,"santa colomba de las monjas",17,NA,4,3,NA,5,5,1,NA,NA,15,1,"zamora"
49200,"santa cristina de la polvorosa",88,3,10,20,2,23,30,8,9,17,48,6,"zamora"
49201,"santa croya de tera",8,NA,0,3,NA,2,3,NA,0,1,7,NA,"zamora"
49202,"santa eufemia del barco",15,NA,4,9,NA,0,2,3,2,1,8,1,"zamora"
49203,"santa maria de la vega",14,NA,1,6,NA,2,5,2,1,1,9,1,"zamora"
49204,"santa maria de valverde",3,NA,NA,3,NA,NA,NA,1,NA,1,1,NA,"zamora"
49205,"santibanez de tera",16,NA,4,2,NA,4,6,1,1,2,12,0,"zamora"
49206,"santibanez de vidriales",43,1,9,12,1,7,13,2,6,3,29,3,"zamora"
49207,"santovenia",12,NA,3,3,1,0,5,2,1,NA,7,2,"zamora"
49208,"san vicente de la cabeza",16,1,2,10,NA,2,1,NA,3,10,3,NA,"zamora"
49209,"san vitero",26,NA,4,13,1,6,2,2,3,1,18,2,"zamora"
49210,"sanzoles",42,3,3,8,2,13,13,10,1,1,26,4,"zamora"
49214,"tabara",40,1,2,23,0,8,6,5,3,4,25,3,"zamora"
49216,"tapioles",5,NA,NA,2,NA,1,2,0,NA,NA,4,1,"zamora"
49219,"toro",623,32,85,145,17,153,191,109,75,36,377,26,"zamora"
49220,"torre del valle, la",19,2,3,7,1,1,5,0,NA,2,16,1,"zamora"
49221,"torregamones",18,1,3,3,1,5,5,2,1,2,11,2,"zamora"
49222,"torres del carrizal",28,NA,5,6,2,7,8,3,3,5,15,2,"zamora"
49223,"trabazos",46,2,8,17,1,2,16,6,1,4,34,1,"zamora"
49224,"trefacio",16,2,NA,5,NA,3,6,NA,NA,2,13,1,"zamora"
49225,"una de quintana",8,1,NA,5,NA,NA,2,NA,NA,1,6,1,"zamora"
49226,"vadillo de la guarena",14,NA,1,6,1,3,3,2,NA,3,8,1,"zamora"
49227,"valcabado",35,2,5,8,1,10,9,2,3,5,24,1,"zamora"
49228,"valdefinjas",0,NA,0,0,NA,NA,0,NA,NA,NA,0,NA,"zamora"
49229,"valdescorriel",9,NA,3,2,0,2,2,NA,1,1,6,1,"zamora"
49230,"vallesa de la guarena",2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,"zamora"
49231,"vega de tera",21,0,2,8,NA,4,7,3,NA,7,11,NA,"zamora"
49232,"vega de villalobos",3,NA,NA,2,NA,1,0,2,NA,NA,1,NA,"zamora"
49233,"vegalatrave",4,NA,1,1,NA,NA,2,NA,NA,1,3,NA,"zamora"
49234,"venialbo",26,1,1,8,1,6,9,3,1,NA,21,1,"zamora"
49235,"vezdemarban",30,NA,3,13,1,4,9,3,1,1,24,1,"zamora"
49236,"vidayanes",4,NA,1,NA,NA,1,2,NA,NA,NA,3,1,"zamora"
49237,"videmala",6,NA,2,2,0,1,1,NA,NA,NA,6,NA,"zamora"
49238,"villabrazaro",24,NA,2,3,3,7,9,1,NA,0,22,1,"zamora"
49239,"villabuena del puente",38,2,7,9,0,5,15,11,4,3,20,NA,"zamora"
49240,"villadepera",13,NA,0,8,NA,2,3,1,NA,2,10,NA,"zamora"
49241,"villaescusa",13,NA,1,8,NA,NA,4,1,NA,2,10,NA,"zamora"
49242,"villafafila",20,0,1,9,2,3,5,1,1,NA,17,1,"zamora"
49243,"villaferruena",3,1,NA,0,NA,NA,2,NA,NA,0,2,1,"zamora"
49244,"villageriz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zamora"
49245,"villalazan",17,0,1,5,1,6,4,2,2,0,12,1,"zamora"
49246,"villalba de la lampreana",12,1,2,4,NA,2,3,NA,1,4,5,2,"zamora"
49247,"villalcampo",20,NA,1,11,NA,1,7,1,0,4,15,NA,"zamora"
49248,"villalobos",11,NA,1,3,1,6,0,0,1,1,4,5,"zamora"
49249,"villalonso",3,NA,NA,1,NA,2,0,1,NA,NA,1,1,"zamora"
49250,"villalpando",56,4,5,16,NA,21,10,4,4,4,41,3,"zamora"
49251,"villalube",8,NA,1,3,NA,3,1,1,1,0,6,NA,"zamora"
49252,"villamayor de campos",12,1,1,3,NA,3,4,2,2,1,7,0,"zamora"
49255,"villamor de los escuderos",12,NA,2,3,NA,4,3,NA,1,7,4,NA,"zamora"
49256,"villanazar",15,1,1,5,1,3,4,2,0,0,10,3,"zamora"
49257,"villanueva de azoague",41,1,9,10,3,12,6,6,4,4,21,6,"zamora"
49258,"villanueva de campean",4,1,NA,0,NA,1,2,0,2,NA,2,NA,"zamora"
49259,"villanueva de las peras",5,NA,0,4,NA,NA,1,NA,0,2,3,NA,"zamora"
49260,"villanueva del campo",46,3,10,9,0,13,11,2,2,1,35,6,"zamora"
49261,"villaralbo",120,8,20,29,7,25,31,4,6,11,92,7,"zamora"
49262,"villardeciervos",16,NA,3,6,1,1,5,1,NA,NA,15,0,"zamora"
49263,"villar de fallaves",3,NA,NA,1,NA,2,NA,1,NA,NA,2,NA,"zamora"
49264,"villar del buey",21,1,3,9,0,3,5,2,1,2,14,2,"zamora"
49265,"villardiegua de la ribera",3,NA,1,0,NA,NA,2,NA,NA,NA,3,NA,"zamora"
49266,"villardiga",0,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,"zamora"
49267,"villardondiego",8,1,0,3,NA,1,3,2,1,1,3,1,"zamora"
49268,"villarrin de campos",19,NA,4,7,0,2,6,2,1,2,13,1,"zamora"
49269,"villaseco del pan",13,NA,2,6,1,2,2,0,NA,8,4,1,"zamora"
49270,"villavendimio",11,0,3,4,NA,2,2,2,NA,1,8,NA,"zamora"
49271,"villaveza del agua",3,NA,NA,2,NA,1,NA,NA,NA,NA,3,NA,"zamora"
49272,"villaveza de valverde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zamora"
49273,"vinas",14,1,1,5,1,3,3,0,2,2,8,2,"zamora"
49275,"zamora",4904,196,826,1105,180,1214,1383,290,380,429,3328,477,"zamora"
50001,"abanto",2,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,"zaragoza"
50002,"acered",5,0,2,0,NA,2,1,2,0,NA,3,NA,"zaragoza"
50003,"agon",4,NA,0,1,NA,0,3,NA,0,NA,4,NA,"zaragoza"
50004,"aguaron",16,1,6,1,NA,2,6,3,6,1,6,0,"zaragoza"
50005,"aguilon",1,NA,NA,NA,NA,1,0,NA,NA,NA,0,1,"zaragoza"
50006,"ainzon",44,5,7,9,2,5,16,5,10,2,24,3,"zaragoza"
50007,"aladren",4,NA,0,1,1,2,NA,NA,NA,1,2,1,"zaragoza"
50008,"alagon",412,20,61,80,18,123,110,43,53,15,269,32,"zaragoza"
50009,"alarba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zaragoza"
50010,"alberite de san juan",2,NA,NA,0,NA,1,1,0,2,NA,NA,NA,"zaragoza"
50011,"albeta",2,NA,1,0,0,0,1,NA,0,NA,2,NA,"zaragoza"
50012,"alborge",1,NA,1,0,NA,NA,NA,0,NA,NA,1,NA,"zaragoza"
50013,"alcala de ebro",14,2,2,2,3,2,3,1,1,NA,7,5,"zaragoza"
50014,"alcala de moncayo",6,1,2,1,1,NA,1,2,1,NA,3,NA,"zaragoza"
50015,"alconchel de ariza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zaragoza"
50016,"aldehuela de liestos",3,NA,1,1,NA,1,NA,1,NA,NA,2,NA,"zaragoza"
50017,"alfajarin",107,2,15,16,6,21,47,2,15,8,80,2,"zaragoza"
50018,"alfamen",65,5,11,14,6,13,16,19,10,2,32,2,"zaragoza"
50019,"alforque",1,NA,NA,NA,NA,1,0,NA,NA,NA,1,NA,"zaragoza"
50020,"alhama de aragon",82,4,13,22,4,20,19,1,4,6,68,3,"zaragoza"
50021,"almochuel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zaragoza"
50022,"almolda, la",11,1,2,2,1,2,3,1,NA,NA,9,1,"zaragoza"
50023,"almonacid de la cuba",6,NA,1,0,NA,0,5,1,0,0,5,NA,"zaragoza"
50024,"almonacid de la sierra",13,1,2,6,NA,1,3,3,1,0,7,2,"zaragoza"
50025,"almunia de dona godina, la",482,16,65,96,20,131,154,92,63,11,295,21,"zaragoza"
50026,"alpartir",25,NA,9,7,NA,6,3,7,7,2,9,NA,"zaragoza"
50027,"ambel",9,NA,1,5,0,1,2,2,1,0,6,NA,"zaragoza"
50028,"anento",3,1,1,NA,NA,1,NA,0,NA,NA,3,NA,"zaragoza"
50029,"aninon",30,4,10,5,2,2,7,10,3,0,17,0,"zaragoza"
50030,"anon de moncayo",10,0,2,3,NA,1,4,0,1,1,8,NA,"zaragoza"
50031,"aranda de moncayo",8,NA,1,3,NA,NA,4,1,1,1,5,NA,"zaragoza"
50032,"arandiga",18,NA,2,8,1,3,4,2,5,1,8,2,"zaragoza"
50033,"ardisa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zaragoza"
50034,"ariza",43,1,4,14,3,10,11,4,6,2,21,10,"zaragoza"
50035,"artieda",3,NA,2,1,NA,0,NA,NA,NA,NA,3,NA,"zaragoza"
50036,"asin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zaragoza"
50037,"atea",6,NA,0,2,NA,1,3,1,1,NA,4,NA,"zaragoza"
50038,"ateca",108,10,5,32,1,24,36,11,26,3,59,9,"zaragoza"
50039,"azuara",14,1,0,6,1,2,4,NA,1,1,9,3,"zaragoza"
50040,"badules",0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,"zaragoza"
